,summary,X,label
1186,"06/10/1995: Majestic Meats company in Salt Lake City, Utah in the United States was firebombed by animal activist and suspected member of the Animal Liberation Front (ALF), Jamie Boulter, who was  charged with arson for throwing a molotov cocktail into the building.  There were no casualties in the incident.  The flames scorched the second floor, but the smoke damage was minimal.  The extent of monetary damage is unknown. It appears other perpetrators were involved in this incident in collaboration with Boulter. The initials ""ALF"" along with ""Meat is murder"" and ""Vegan Power,"" were spray-painted on several of the company's trucks.",,0
1187,"06/15/1995: The Tandy Leather Factory in Murray, Utah in the United States, was firebombed by animal rights activist, Jacob Kenison, who belonged to the Animal Liberation Front (ALF), causing $300,000 in damages.  In addition to the Molotov cocktail thrown through the building, bricks were thrown through windows, and graffiti sprayed with slogans such as ""Leather is dead"", ""murderers,"" and ""ALF.""  There were no casualties in the incident.  Another perpetrator may have also involved in the firebombing.   Kenison was convicted of the firebombing and served time in prison.",,0
1188,"6/20/1995: Two members of the Christian Knights of the Ku Klux Klan set fire to the Mount Zion African Methodist Episcopal Church in Greeleyville, South Carolina, United States.  The Black Baptist church was completely destroyed.",,1
1189,"6/21/1995: Two members of the Christian Knights of the Ku Klux Klan set fire to the Macedonia Baptist Church in Bloomville, South Carolina, United States.  The Black Baptist church was completely destroyed.",,1
1190,"6/22/1995: Two members of the Aryan Republican Army robbed the Guaranty Bank in Glendale, Wisconsin, United States.  Before leaving the bank, the perpetrators left a fake bomb and set off a smoke grenade.  A live grenade was also left in the getaway car.  It is unknown exactly how much money was stolen because the money was attached to a dye pack used by the bank as a security device.  While the robbers were driving away, the dye pack exploded and only $30,000 was able to be salvaged.",,1
1191,"8/16/1995: Two members of the Aryan Republican Army robbed the Magna Bank in Bridgeton, Missouri, United States.  Before leaving the bank, the perpetrators left a fake pipe bomb and set off a smoke grenade.  A live grenade was also left in the getaway car.  $16,606 was stolen.",,1
1192,"8/30/1995: Five members of the Aryan Republican Army attempted to rob Bank One in Madison, Wisconsin, United States.  Before leaving the bank the robbers left a fake bomb and set off a smoke grenade.  $9,845 was stolen.",,1
1193,"11/7/1995:  Unknown perpetrators through a Molotov cocktail at the National Women's Health Services clinic in Clearwater, Florida, United States.  The firebomb failed to penetrate the facility, but the exterior of the building sustained $400 in damages.  There were no casualties.",,1
1194,"11/22/1995: Two members of the Aryan Republican Army robbed the Roosevelt Bank in St. Louis, Missouri, United States.  Before leaving the bank, the perpetrators left a fake pipe bomb and set off a smoke grenade.  $2,500 was stolen.",,1
1195,"12/08/1995: An assailant attacked Freddy's Fashion Mart in Harlem, New York City, New York, United States. The assailant, identified as Roland James Smith (aka Aboudima Moulika), was armed with a .38 caliber revolver and a canister of paint thinner. He shot and wounded four people before barricading himself and others inside the building and starting a fire that destroyed the first floor of the building. Smith shot and killed himself, and the fire killed seven others who were trapped in the store. Smith had been among protesters picketing the store in an ongoing landlord-tenant dispute with neighboring stores, which some protesters viewed as racially motivated. Witnesses reported that Smith carried out the attack because he mistakenly believed that the owner of the store was engaging in racially discriminatory hiring practices.",,1
1196,"12/19/1995: Three members of the Aryan Republican Army robbed the Mid-America Bank in Sylvania, Ohio, United States.  $7,400 was stolen.",,1
1197,"12/24/1995: Member of the Animal Liberation Front (ALF), Kevin Tubbs, placed three timed incendiary devices on three ice cream trucks at the Dutch Girl Dairy ice cream shop in Eugene, Oregon in the United States.  Two of the devices, all of which were made of one-liter plastic bottles filled with a flammable liquid and a timing device, consisting of paper matches wrapped around an incense stick which was placed into a fuel-soaked kitchen sponge, ignited two trucks.  The third device malfunctioned and was discovered in the wheel of the truck after a security guard and the fire department extinguished the first two fires; the device was rendered safe.  The two truck fires caused over $15,000 in damages, but there were no casualties in the incident.  After 6 years of ecotage and arson attacks, Tubbs was finally captured in 2005 and indicted for his crimes in 2006; in 2007, Tubbs was sentences to 12 years and 7 months in prison.",,0
1198,"1/12/1996: Unknown perpetrators sent a mail bomb to the Christian Broadcasting Network in Virginia Beach, Virginia, United States.  The device was addressed to Reverend Pat Robertson who, at the time, had a television show on the station.  The suspicious package was discovered and subsequently blown up by the police.",,1
1199,"04/01/1996: Two masked men detonated a pipe bomb at a suburban office of The Spokesman-Review newspaper in Spokane Valley, Washington state, United States. In a related attack approximately 15-20 minutes later, two assailants robbed a nearby bank, making political statements during the attack. The attackers left notes at both scenes containing Christian Identity rhetoric and signed ""Phineas Priests."" Authorities report that the first attack was intended to divert attention from the second. The attack at the newspaper office caused no casualties, but shattered windows and doors. In October 1996, authorities arrested three members of the Phineas Priesthood group, Robert Sherman Berry, Charles Harrison Barbee, and Verne Jay Merrell, in connection with the attack.",,1
1200,"04/01/1996: Two masked men armed with a shotgun, a revolver, and a pipe bomb committed armed robbery at a U.S. Bank in Spokane Valley, Washington state, United States. In a related attack approximately 15-20 minutes earlier two assailants detonated a pipe bomb at a nearby newspaper office. The attackers left notes at both scenes containing Christian Identity rhetoric and signed ""Phineas Priests."" Authorities report that the first attack was intended to divert attention from the second. The attack at the bank caused major damage but no casualties; assailants ordered everyone to leave the bank prior to detonating a pipe bomb and escaping with $72,000. In October 1996, authorities arrested three members of the Phineas Priesthood group, Robert Sherman Berry, Charles Harrison Barbee, and Verne Jay Merrell, in connection with the attack.",,1
1201,"4/12/1996: Unknown perpetrators placed a pipe bomb in the 1955 Chevrolet truck of Gene Ainslee, a federal mine inspector.  The bomb detonated in the truck while Gene and his wife Rita were driving eastbound on Interstate 80 near Vacaville, California, United States.  Both Ainslees were injured but managed to escape the vehicle before it was engulfed with flames.  Before the incident, the United States Department of Labor office in Vacaville, where Gene Ainslee was employed, received an anonymous phone call stating ""you guys are all (expletive) dead. Timothy McVeigh lives on.""",,1
